58765,0.015313
58765,0.17057
58765,0.22905
58765,0.19191
58765,0.20868
58765,0.27381
58765,0.25619
58765,0.1127
58765,0.094527
58765,0.16514
58765,0.23112
58765,0.24594
58765,0.17569
58765,0.037083
58765,0.00067793
58765,0.042938
58765,0.078977
58765,0.030071
58765,-0.077195
58765,-0.11647
58765,-0.016336
58765,0.15685
58765,0.15154
58765,-0.04457
58765,-0.21312
58765,-0.21086
58765,-0.078658
58765,-0.052985
58765,-0.18666
58765,-0.30654
58765,-0.13769
58765,0.097454
58765,0.12642
58765,-0.024019
58765,-0.13628
58765,-0.13592
58765,-0.079939
58765,-0.022617
58765,-0.0043835
58765,-0.022495
58765,0.035559
58765,0.10825
58765,0.077819
58765,-0.028349
58765,-0.090062
58765,-0.06884
58765,0.054829
58765,0.22704
58765,0.22161
58765,0.099467
58765,-0.0019442
58765,0.010923
58765,0.2171
58765,0.38876
58765,0.37534
58765,0.22003
58765,0.1416
58765,0.12715
58765,0.054402
58765,0.040803
58765,0.084527
58765,0.020192
58765,-0.0045054
58765,-0.034691
58765,-0.12232
58765,-0.12159
58765,-0.032313
58765,0.0064711
58765,-0.10714
58765,-0.099331
58765,-0.059937
58765,0.042145
58765,0.061476
58765,-0.017189
58765,-0.11939
58765,-0.075975
58765,0.024338
58765,-0.029873
58765,-0.21452
58765,-0.27392
58765,-0.22398
58765,-0.14202
58765,-0.053656
58765,-0.033532
58765,-0.060425
58765,0.025009
58765,0.21265
58765,0.23533
58765,0.1527
58765,0.093186
58765,0.22704
58765,0.34241
58765,0.21643
58765,-0.034691
58765,-0.1158
58765,0.071964
58765,0.21167
58765,0.049828
58765,-0.19781
58765,-0.26434
58765,-0.096708
58765,0.14356
58765,0.25393
58765,0.21722
58765,0.040072
58765,-0.04457
58765,-0.024629
58765,0.0891
58765,0.18795
58765,0.1627
58765,0.11898
58765,0.10038
58765,0.12721
58765,0.14862
58765,0.20448
58765,0.226
58765,0.068184
58765,-0.17586
58765,-0.26935
58765,-0.18428
58765,-0.022251
58765,0.17825
58765,0.23869
58765,0.13679
58765,-0.00078561
58765,0.036718
58765,0.12807
58765,0.10026
58765,-0.064084
58765,-0.27014
58765,-0.23178
58765,-0.076463
58765,0.048426
58765,-0.14714
58765,-0.34167
58765,-0.38856
58765,-0.31295
58765,-0.1322
58765,-0.024019
58765,-0.010299
58765,-0.12128
58765,-0.20269
58765,-0.17117
58765,0.019826
58765,0.25625
58765,0.28674
58765,0.25637
58765,0.080136
58765,-0.085549
58765,-0.12756
58765,0.10977
58765,0.34211
58765,0.26143
58765,-0.005908
58765,-0.04768
58765,0.10038
58765,0.1849
58765,0.22856
58765,0.29387
58765,0.34394
58765,0.25192
58765,0.11526
58765,0.24728
58765,0.47383
58765,0.46157
58765,0.11111
58765,-0.18928
58765,-0.17751
58765,0.021716
58765,0.15935
58765,0.087454
58765,-0.11738
58765,-0.44143
58765,-0.52931
58765,-0.10647
58765,0.38724
58765,0.26875
58765,-0.28282
58765,-0.70152
58765,-0.51528
58765,-0.093233
58765,0.196
58765,0.085075
58765,-0.11409
58765,-0.25264
58765,-0.31667
58765,-0.38649
58765,-0.27526
58765,0.016838
58765,0.22618
58765,0.27753
58765,-0.035667
58765,-0.42277
58765,-0.37033
58765,0.14624
58765,0.51664
58765,0.48883
58765,0.064891
58765,-0.21782
58765,0.021838
58765,0.34674
58765,0.30326
58765,-0.0001758
58765,-0.10177
58765,0.068976
58765,0.31436
58765,0.46566
58765,0.4584
58765,0.22222
58765,-0.012189
58765,-0.002798
58765,0.13014
58765,0.23155
58765,0.2099
58765,0.03062
58765,-0.064572
58765,0.025619
58765,0.11313
58765,0.087454
58765,-0.0035297
58765,-0.18928
58765,-0.38954
58765,-0.44479
58765,-0.20733
58765,-0.047802
58765,-0.1611
58765,-0.34984
58765,-0.24264
58765,-0.041826
58765,0.13996
58765,0.00092185
58765,-0.20861
58765,-0.16434
58765,0.024338
58765,0.10514
58765,0.092271
58765,-0.037008
58765,-0.30392
58765,-0.37191
58765,-0.16897
58765,0.12581
58765,0.34071
58765,0.12105
58765,-0.23392
58765,-0.39076
58765,-0.099087
58765,0.33174
58765,0.46328
58765,0.23338
58765,-0.061766
58765,-0.22013
58765,0.06544
58765,0.59219
58765,0.60512
58765,0.056414
58765,-0.31441
58765,-0.18806
58765,0.20179
58765,0.4448
58765,0.34534
58765,-0.015177
58765,-0.30624
58765,-0.27508
58765,0.00073891
58765,0.21978
58765,0.14789
58765,-0.084085
58765,-0.16556
58765,0.084831
58765,0.33315
58765,0.39559
58765,0.13941
58765,-0.2505
58765,-0.3835
58765,-0.24404
58765,-0.16702
58765,-0.095855
58765,0.021716
58765,0.034522
58765,-0.077987
58765,-0.10616
58765,-0.1386
58765,-0.23312
58765,-0.1558
58765,-0.011335
58765,0.19996
58765,0.25613
58765,0.078367
58765,-0.12336
58765,-0.11372
58765,0.068062
58765,0.23686
58765,0.10703
58765,-0.18848
58765,-0.44253
58765,-0.41905
58765,-0.10311
58765,0.13776
58765,0.13929
58765,-0.07567
58765,-0.23959
58765,-0.10726
58765,0.15709
58765,0.30662
58765,0.23003
58765,0.1674
58765,0.1502
58765,0.1821
58765,0.06172
58765,-0.080305
58765,-0.027983
58765,0.20307
58765,0.42748
58765,0.44779
58765,0.082575
58765,-0.24032
58765,0.012508
58765,0.59561
58765,0.78227
58765,0.49291
58765,-0.08189
58765,-0.37515
58765,-0.019568
58765,0.3415
58765,0.16551
58765,-0.17995
58765,-0.39911
58765,-0.40369
58765,-0.12726
58765,-0.034203
58765,-0.31106
58765,-0.54986
58765,-0.43442
58765,-0.33356
58765,-0.36844
58765,-0.5262
58765,-0.50424
58765,-0.283
58765,-0.075487
58765,-0.083293
58765,-0.072682
58765,0.042938
58765,0.1688
58765,0.15673
58765,0.0045197
58765,-0.19867
58765,-0.20172
58765,0.098064
58765,0.31314
58765,0.37199
58765,0.29168
58765,0.28009
58765,0.36595
58765,0.43175
58765,0.20313
58765,-0.056095
58765,0.0042148
58765,0.2804
58765,0.31308
58765,0.058061
58765,-0.13976
58765,-0.035606
58765,0.2671
58765,0.5345
58765,0.50834
58765,0.22411
58765,-0.060242
58765,-0.0075545
58765,0.10172
58765,-0.026641
58765,-0.29923
58765,-0.36265
58765,-0.21099
58765,-0.078597
58765,-0.28435
58765,-0.52595
58765,-0.25251
58765,0.3315
58765,0.45633
58765,-0.090549
58765,-0.74286
58765,-0.78786
58765,-0.13964
58765,0.45688
58765,0.22216
58765,-0.11128
58765,-0.041521
58765,0.32552
58765,0.68641
58765,0.60945
58765,0.20752
58765,-0.27898
58765,-0.34905
58765,-0.28849
58765,-0.23483
58765,-0.34691
58765,-0.21647
58765,-0.080183
58765,-0.067011
58765,0.00025106
58765,0.28936
58765,0.47438
58765,0.24289
58765,-0.16964
58765,-0.40924
58765,-0.26325
58765,0.1649
58765,0.33687
58765,0.20563
58765,-0.082256
58765,-0.2416
58765,-0.30697
58765,0.09965
58765,0.65147
58765,0.83782
58765,0.25167
58765,-0.4318
58765,-0.45302
58765,0.092271
58765,0.25692
58765,0.057024
58765,-0.10701
58765,0.11758
58765,0.54383
58765,0.67909
58765,0.7044
58765,0.41138
58765,0.06361
58765,-0.2155
58765,-0.29465
58765,-0.53303
58765,-0.62438
58765,-0.70298
58765,-0.61011
58765,-0.30923
58765,0.088673
58765,0.13667
58765,0.10739
58765,-0.037252
58765,-0.26148
58765,-0.47875
58765,-0.39259
58765,-0.21922
58765,-0.032983
58765,-0.039874
58765,-0.25495
58765,-0.4679
58765,-0.36862
58765,-0.037557
58765,0.22362
58765,0.32894
58765,0.19862
58765,-0.016092
58765,-0.14287
58765,-0.038777
58765,-0.049448
58765,-0.18592
58765,-0.17775
58765,0.15453
58765,0.58402
58765,0.79349
58765,0.79507
58765,0.53267
58765,0.6447
58765,0.57353
58765,0.32345
58765,-0.075365
58765,-0.23629
58765,-0.30691
58765,-0.2008
58765,-0.086342
58765,-0.12598
58765,-0.10421
58765,0.12898
58765,0.56097
58765,0.54926
58765,0.023363
58765,-0.68212
58765,-1.0486
58765,-0.74945
58765,-0.2208
58765,0.086783
58765,-0.03402
58765,-0.27404
58765,-0.34447
58765,-0.082378
58765,0.2107
58765,0.23478
58765,0.025924
58765,-0.22111
58765,-0.37557
58765,-0.30721
58765,0.014643
58765,0.18947
58765,0.064342
58765,-0.085305
58765,-0.056766
58765,0.14276
58765,0.48084
58765,0.58445
58765,0.46547
58765,0.62951
58765,0.70184
58765,0.36004
58765,-0.073719
58765,-0.19519
58765,-0.10397
58765,0.082331
58765,0.12758
58765,-0.0087131
58765,-0.29557
58765,-0.43485
58765,-0.36301
58765,-0.088598
58765,0.2024
58765,0.28314
58765,0.18271
58765,0.01446
58765,0.040133
58765,0.17033
58765,0.26613
58765,0.27619
58765,0.26466
58765,0.20856
58765,0.17063
58765,0.10721
58765,0.070379
58765,-0.05268
58765,-0.026398
58765,-0.059388
58765,-0.23343
58765,-0.40533
58765,-0.43119
58765,-0.27563
58765,-0.12598
58765,-0.14738
58765,-0.14562
58765,-0.089025
58765,-0.031886
58765,-0.080548
58765,-0.17665
58765,-0.25782
58765,-0.23172
58765,-0.0052372
58765,0.26107
58765,0.28021
58765,0.11422
58765,0.015374
58765,-0.025239
58765,0.02196
58765,0.048792
58765,-0.036337
58765,-0.2344
58765,-0.23257
58765,0.026107
58765,0.26558
58765,0.10197
58765,-0.18202
58765,-0.19879
58765,-0.0045054
58765,0.16868
58765,0.21612
58765,0.1796
58765,0.069281
58765,0.066476
58765,0.30083
58765,0.55621
58765,0.48139
58765,0.12837
58765,-0.27398
58765,-0.43784
58765,-0.16854
58765,0.27601
58765,0.46608
58765,0.34784
58765,0.15411
58765,-0.0029199
58765,-0.052375
58765,-0.09244
58765,-0.16062
58765,-0.29258
58765,-0.38716
58765,-0.41643
58765,-0.27532
58765,-0.10134
58765,-0.031459
58765,0.024217
58765,0.1155
58765,0.12423
58765,-0.047314
58765,-0.27435
58765,-0.37692
58765,-0.23166
58765,0.049767
58765,0.25088
58765,0.19246
58765,-0.010543
58765,-0.063901
58765,0.17331
58765,0.41712
58765,0.39309
58765,0.18368
58765,-0.067499
58765,-0.16434
58765,-0.21519
58765,-0.21196
58765,-0.053778
58765,0.17941
58765,0.35742
58765,0.33004
58765,0.20454
58765,0.085258
58765,0.079038
58765,0.058732
58765,-0.017067
58765,-0.041399
58765,0.032937
58765,0.19167
58765,0.38498
58765,0.42748
58765,0.36077
58765,0.20655
58765,0.0040929
58765,-0.073719
58765,-0.0066398
58765,-0.027251
58765,-0.17098
58765,-0.27319
58765,-0.15251
58765,0.16972
58765,0.34705
58765,0.21771
58765,-0.098294
58765,-0.28544
58765,-0.32392
58765,-0.13757
58765,-0.0047494
58765,-0.071706
58765,-0.24068
58765,-0.29038
58765,-0.19617
58765,-0.089391
58765,-0.027739
58765,-0.088964
58765,-0.1347
58765,-0.13006
58765,-0.058291
58765,0.015374
58765,-0.0037737
58765,-0.063413
58765,-0.07689
58765,-0.041887
58765,-0.090915
58765,-0.078353
58765,-0.07506
58765,-0.057437
58765,0.017082
58765,0.03312
58765,-0.060913
58765,-0.11439
58765,-0.046338
58765,0.051231
58765,0.12124
58765,0.18588
58765,0.23356
58765,0.2757
58765,0.27314
58765,0.19173
58765,0.21661
58765,0.26692
58765,0.22234
58765,0.19069
58765,0.18594
58765,0.18496
58765,0.2057
58765,0.21692
58765,0.014277
58765,-0.22465
58765,-0.21129
58765,-0.049631
58765,0.048365
58765,0.06794
58765,0.089405
58765,0.10124
58765,0.24637
58765,0.2818
58765,0.0039709
58765,-0.42253
58765,-0.56443
58765,-0.35082
58765,-0.0077374
58765,0.07855
58765,-0.20922
58765,-0.3149
58765,-0.067986
58765,0.27076
58765,0.25393
58765,0.032083
58765,-0.19916
58765,-0.16586
58765,-0.016702
58765,0.13124
58765,-0.015543
58765,-0.15799
58765,0.011533
58765,0.41584
58765,0.60158
58765,0.20283
58765,-0.42753
58765,-0.66243
58765,-0.15147
58765,0.37169
58765,0.36705
58765,0.0078127
58765,-0.3052
58765,-0.28447
58765,0.1374
58765,0.5753
58765,0.6511
58765,0.33485
58765,0.074282
58765,-0.017311
58765,0.10032
58765,0.22753
58765,0.0075078
58765,-0.23928
58765,-0.15586
58765,-0.015116
58765,-0.023349
58765,0.071782
58765,0.23448
58765,0.1846
58765,-0.01725
58765,-0.18897
58765,-0.26319
58765,-0.14348
58765,-0.012921
58765,-0.027373
58765,0.0033611
58765,0.078002
58765,0.12941
58765,0.21466
58765,0.33193
58765,0.26649
58765,0.073611
58765,0.04062
58765,0.10965
58765,0.013789
58765,-0.086769
58765,-0.183
58765,-0.22654
58765,-0.22477
58765,-0.17793
58765,-0.22983
58765,-0.18403
58765,0.090869
58765,0.16886
58765,0.063671
58765,-0.13568
58765,-0.25764
58765,-0.3016
58765,-0.18592
58765,-0.1286
58765,-0.1411
58765,-0.080853
58765,0.15844
58765,0.29589
58765,0.20765
58765,0.092881
58765,0.085868
58765,0.13825
58765,0.053365
58765,-0.1419
58765,-0.24928
58765,-0.12134
58765,0.1188
58765,0.2185
58765,0.31729
58765,0.32412
58765,0.22862
58765,0.22009
58765,0.30936
58765,0.21131
58765,0.009886
58765,-0.11738
58765,-0.22867
58765,-0.28361
58765,-0.20757
58765,-0.060425
58765,0.064586
58765,0.23619
58765,0.30948
58765,0.21771
58765,0.054097
58765,-0.091098
58765,-0.2716
58765,-0.28752
58765,-0.23928
58765,-0.19446
58765,-0.11409
58765,0.051048
58765,0.00061695
58765,-0.013226
58765,0.035559
58765,0.046901
58765,-0.012067
58765,-0.13269
58765,-0.27465
58765,-0.28727
58765,-0.041277
58765,0.28241
58765,0.25131
58765,0.010801
58765,0.11575
58765,0.39114
58765,0.61146
58765,0.55451
58765,0.24881
58765,0.0031172
58765,0.11246
58765,0.20826
58765,0.19411
58765,0.19789
58765,0.21454
58765,0.29735
58765,0.39638
58765,0.2965
58765,0.091417
58765,0.11965
58765,0.15978
58765,0.056963
58765,-0.11482
58765,-0.19842
58765,-0.26117
58765,-0.27459
58765,-0.2108
58765,-0.29923
58765,-0.40759
58765,-0.42485
58765,-0.21641
58765,-0.067621
58765,-0.10336
58765,-0.21404
58765,-0.31325
58765,-0.21275
58765,-0.01103
58765,0.14624
58765,0.071111
58765,-0.054632
58765,-0.026763
58765,0.10191
58765,0.15106
58765,0.083673
58765,0.1138
58765,-0.0043225
58765,-0.20739
58765,-0.31319
58765,-0.26264
58765,0.0040319
58765,0.21789
58765,0.12148
58765,-0.028105
58765,-0.059388
58765,-0.019202
58765,0.037998
58765,0.12526
58765,0.16886
58765,0.086478
58765,-0.1061
58765,-0.17867
58765,-0.066279
58765,0.12886
58765,0.15459
58765,0.078428
58765,-0.011335
58765,-0.038289
58765,-0.18251
58765,-0.31825
58765,-0.29666
58765,-0.12317
58765,0.080746
58765,0.15106
58765,0.024399
58765,-0.10153
58765,-0.044448
58765,0.22387
58765,0.44035
58765,0.32656
58765,0.12923
58765,0.14636
58765,0.25649
58765,0.14758
58765,-0.029751
58765,-0.042862
58765,0.10185
58765,0.161
58765,0.16777
58765,0.1105
58765,0.082453
58765,0.13295
58765,0.13843
58765,0.13892
58765,0.17264
58765,0.086905
58765,-0.0080423
58765,-0.0054202
58765,0.10508
58765,0.023912
58765,-0.052558
58765,-0.059449
58765,-0.070121
58765,-0.14927
58765,-0.33051
58765,-0.51418
58765,-0.54827
58765,-0.42033
58765,-0.27032
58765,-0.054754
58765,0.12569
58765,0.11233
58765,0.045438
58765,0.060439
58765,0.17472
58765,0.36986
58765,0.55042
58765,0.49048
58765,0.26527
58765,0.17972
58765,0.14374
58765,0.26899
58765,0.3293
58765,0.27338
58765,-0.024629
58765,-0.21093
58765,-0.032557
58765,0.22564
58765,0.31192
58765,0.23838
58765,0.082331
58765,0.026961
58765,0.070074
58765,0.081417
58765,-0.049753
58765,-0.15135
58765,-0.14873
58765,-0.16306
58765,-0.25422
58765,-0.39698
58765,-0.51388
58765,-0.47869
58765,-0.31032
58765,-0.31776
58765,-0.45656
58765,-0.38868
58765,-0.12458
58765,0.052999
58765,0.08599
58765,-0.13769
58765,-0.40076
58765,-0.22733
58765,0.17429
58765,0.37059
58765,0.22625
58765,0.011106
58765,-0.12244
58765,-0.048046
58765,0.10855
58765,0.016411
58765,-0.19348
58765,-0.26191
58765,-0.1433
58765,0.094649
58765,0.25777
58765,0.27387
58765,0.24863
58765,0.28857
58765,0.31674
58765,0.29625
58765,0.32229
58765,0.49413
58765,0.60396
58765,0.44175
58765,0.15276
58765,-0.076219
58765,-0.098843
58765,-0.01225
58765,-0.0021882
58765,-0.13702
58765,-0.30984
58765,-0.35271
58765,-0.25166
58765,-0.13147
58765,-0.135
58765,-0.24495
58765,-0.2419
58765,-0.043167
58765,0.15087
58765,0.22186
58765,0.20009
58765,0.15526
58765,0.11788
58765,0.16533
58765,0.12313
58765,0.024217
58765,-0.0064568
58765,0.11331
58765,0.083368
58765,-0.077499
58765,-0.27343
58765,-0.28953
58765,-0.12073
58765,0.086417
58765,0.068611
58765,-0.14293
58765,-0.27319
58765,-0.13275
58765,0.19716
58765,0.34119
58765,0.25198
58765,-0.012128
58765,-0.05951
58765,0.06733
58765,0.18002
58765,0.13081
58765,0.079282
58765,0.097028
58765,0.17429
58765,0.27698
58765,0.27735
58765,0.19771
58765,0.22301
58765,0.33296
58765,0.3751
58765,0.30522
58765,0.32814
58765,0.35742
58765,0.32321
58765,0.1785
58765,-0.081524
58765,-0.19416
58765,-0.080853
58765,0.016106
58765,-0.059632
58765,-0.2058
58765,-0.27374
58765,-0.22105
58765,-0.11927
58765,-0.08872
58765,-0.13574
58765,-0.17854
58765,-0.19306
58765,-0.13946
58765,0.029827
58765,0.19801
58765,0.10374
58765,-0.18903
58765,-0.34758
58765,-0.3199
58765,-0.20166
58765,-0.098904
58765,-0.11604
58765,-0.28453
58765,-0.38503
58765,-0.26971
58765,-0.082561
58765,0.037632
58765,0.026778
58765,-0.02591
58765,-0.0022491
58765,0.10556
58765,0.18124
58765,0.22015
58765,0.27643
58765,0.29857
58765,0.20698
58765,0.088917
58765,0.0093982
58765,0.074282
58765,0.12569
58765,0.18813
58765,0.24686
58765,0.22911
58765,0.11368
58765,-0.01103
58765,-0.023227
58765,0.12191
58765,0.33827
58765,0.32247
58765,0.038364
58765,-0.21105
58765,-0.15818
58765,0.07977
58765,0.24777
58765,0.014216
58765,-0.28374
58765,-0.30923
58765,-0.19727
58765,-0.072133
58765,0.065135
58765,0.12355
58765,0.0083615
58765,-0.002737
58765,0.090869
58765,0.1774
58765,0.10788
58765,-0.04146
58765,-0.11756
58765,-0.057376
58765,0.050987
58765,0.074831
58765,0.029583
58765,-0.11403
58765,-0.19727
58765,-0.15324
58765,-0.045789
58765,0.064586
58765,0.084892
58765,0.038486
58765,0.0087274
58765,0.079648
58765,0.11477
58765,0.13935
58765,0.15417
58765,0.15386
58765,0.18234
58765,0.23338
58765,0.24802
58765,0.24436
58765,0.26143
58765,0.206
58765,0.016167
58765,-0.10726
58765,-0.11086
58765,0.015252
58765,0.13349
58765,0.21899
58765,0.18594
58765,0.12666
58765,0.065013
58765,0.092454
58765,0.15234
58765,0.16405
58765,0.050865
58765,-0.12476
58765,-0.20031
58765,-0.085366
58765,0.13276
58765,0.23356
58765,0.047389
58765,-0.34313
58765,-0.50016
58765,-0.33252
58765,-0.14379
58765,-0.17062
58765,-0.3102
58765,-0.38253
58765,-0.32923
58765,-0.24178
58765,-0.12384
58765,-0.19013
58765,-0.23032
58765,-0.18007
58765,-0.10457
58765,-0.10439
58765,-0.13067
58765,-0.18458
58765,-0.18605
58765,-0.11586
58765,-0.052619
58765,0.017387
58765,0.13764
58765,0.24942
58765,0.31107
58765,0.19015
58765,-0.019385
58765,-0.013409
58765,0.27192
58765,0.54548
58765,0.51414
58765,0.32016
58765,0.20411
58765,0.27558
58765,0.33619
58765,0.27948
58765,0.087819
58765,0.029034
58765,0.17899
58765,0.20118
58765,-0.042314
58765,-0.2316
58765,-0.16617
58765,0.059159
58765,0.2407
58765,0.18252
58765,-0.026702
58765,-0.16013
58765,-0.10043
58765,0.026473
58765,0.096052
58765,0.01263
58765,-0.16275
58765,-0.31392
58765,-0.23721
58765,-0.020787
58765,0.075684
58765,-0.086281
58765,-0.34057
58765,-0.3463
58765,-0.17043
58765,-0.019324
58765,0.080075
58765,0.11343
58765,0.11282
58765,0.074038
58765,0.061049
58765,0.16953
58765,0.20496
58765,0.050743
58765,-0.10531
58765,-0.042862
58765,0.18258
58765,0.42212
58765,0.3987
58765,0.12477
58765,-0.061522
58765,-0.021458
58765,0.20161
